cod_mun,municipio,mes,especialidade,internacoes,valor_total_brl,dias_permanencia,obitos
330440,Rio Claro,2025-03,Pediátrico,4,18244.07,1,0
330440,Rio Claro,2025-04,Cirúrgico,40,161850.26,82,0
330440,Rio Claro,2025-04,Clínico,62,119066.97,403,8
330440,Rio Claro,2025-04,Obstétrico,11,5765.58,26,0
330440,Rio Claro,2025-04,Pediátrico,3,5520.8,11,0
330440,Rio Claro,2025-05,Cirúrgico,69,164032.21,122,0
330440,Rio Claro,2025-05,Clínico,48,102592.99,296,5
330440,Rio Claro,2025-05,Obstétrico,7,2116.54,49,0
330440,Rio Claro,2025-05,Pediátrico,4,25076.32,7,0
330440,Rio Claro,2025-06,Cirúrgico,45,127558.04,99,1
330440,Rio Claro,2025-06,Clínico,93,103291.75,441,7
330440,Rio Claro,2025-06,Obstétrico,9,7766.69,44,0
330440,Rio Claro,2025-06,Pediátrico,4,3935.65,9,0
330440,Rio Claro,2025-07,Cirúrgico,38,95208.81,95,0
330440,Rio Claro,2025-07,Clínico,72,58376.94,386,6
330440,Rio Claro,2025-07,Obstétrico,7,3772.59,27,0
330440,Rio Claro,2025-07,Pediátrico,4,4728.95,7,0
330440,Rio Claro,2025-08,Cirúrgico,47,140080.23,68,0
330440,Rio Claro,2025-08,Clínico,70,106088.34,332,2
330440,Rio Claro,2025-08,Obstétrico,7,4454.9,18,0
330440,Rio Claro,2025-08,Pediátrico,6,11717.23,5,0
330440,Rio Claro,2025-09,Cirúrgico,39,118425.48,115,1
330440,Rio Claro,2025-09,Clínico,69,98379.19,347,7
330440,Rio Claro,2025-09,Obstétrico,6,3192.26,14,0
330440,Rio Claro,2025-09,Pediátrico,6,15660.34,3,0
330440,Rio Claro,2025-10,Cirúrgico,47,151905.28,77,0
330440,Rio Claro,2025-10,Clínico,90,164704.78,636,7
330440,Rio Claro,2025-10,Obstétrico,8,4243.27,27,0
330440,Rio Claro,2025-10,Pediátrico,2,1455.4,3,0
330440,Rio Claro,2025-11,Cirúrgico,55,173442.85,129,1
330440,Rio Claro,2025-11,Clínico,82,131862.78,475,13
330440,Rio Claro,2025-11,Obstétrico,4,2253.84,12,0
330440,Rio Claro,2025-11,Pediátrico,5,8999.32,2,0
330440,Rio Claro,2025-12,Cirúrgico,39,198332.31,137,1
330440,Rio Claro,2025-12,Clínico,71,130497.95,466,6
330440,Rio Claro,2025-12,Obstétrico,12,4764.97,36,0
330440,Rio Claro,2025-12,Pediátrico,2,4682.82,0,0
330450,Rio das Flores,2025-01,Cirúrgico,22,71944.31,34,0
330450,Rio das Flores,2025-01,Clínico,44,81513.97,293,5
330450,Rio das Flores,2025-01,Crônicos,1,1807.91,17,0
330450,Rio das Flores,2025-01,Obstétrico,5,2644.92,14,0
330450,Rio das Flores,2025-01,Pediátrico,12,55811.52,32,0
330450,Rio das Flores,2025-01,Psiquiatria,1,171.0,3,0
330450,Rio das Flores,2025-02,Cirúrgico,18,74593.69,45,0
330450,Rio das Flores,2025-02,Clínico,44,72738.07,253,5
330450,Rio das Flores,2025-02,Obstétrico,11,8273.58,29,0
330450,Rio das Flores,2025-02,Pediátrico,9,45021.23,40,1
330450,Rio das Flores,2025-03,Cirúrgico,18,62963.9,62,1
330450,Rio das Flores,2025-03,Clínico,46,111021.57,242,5
330450,Rio das Flores,2025-03,Crônicos,1,1158.09,14,0
330450,Rio das Flores,2025-03,Obstétrico,5,4314.09,14,0
330450,Rio das Flores,2025-03,Pediátrico,14,20760.59,59,2
330450,Rio das Flores,2025-04,Cirúrgico,21,30665.66,29,1
330450,Rio das Flores,2025-04,Clínico,45,45043.47,237,4
330450,Rio das Flores,2025-04,Crônicos,1,1672.8,14,0
330450,Rio das Flores,2025-04,Obstétrico,12,8233.31,29,0
330450,Rio das Flores,2025-04,Pediátrico,9,19175.61,18,0
330450,Rio das Flores,2025-05,Cirúrgico,15,108689.45,48,0
330450,Rio das Flores,2025-05,Clínico,45,69241.31,278,5
330450,Rio das Flores,2025-05,Crônicos,1,1333.93,19,1
330450,Rio das Flores,2025-05,Obstétrico,8,5818.12,27,0
330450,Rio das Flores,2025-05,Pediátrico,16,9579.6,120,0
330450,Rio das Flores,2025-06,Cirúrgico,28,64198.86,56,1
330450,Rio das Flores,2025-06,Clínico,42,66264.48,245,6
330450,Rio das Flores,2025-06,Obstétrico,7,5753.12,20,0
330450,Rio das Flores,2025-06,Outros,1,0.0,2,0
330450,Rio das Flores,2025-06,Pediátrico,11,4069.04,33,0
330450,Rio das Flores,2025-07,Cirúrgico,22,75655.65,65,0
330450,Rio das Flores,2025-07,Clínico,47,59223.17,323,2
330450,Rio das Flores,2025-07,Obstétrico,8,5778.03,17,0
330450,Rio das Flores,2025-07,Pediátrico,6,2849.88,18,0
330450,Rio das Flores,2025-08,Cirúrgico,16,26132.64,30,0
330450,Rio das Flores,2025-08,Clínico,43,50698.46,232,3
330450,Rio das Flores,2025-08,Obstétrico,9,6641.28,31,0
330450,Rio das Flores,2025-08,Pediátrico,14,20879.5,49,0
330450,Rio das Flores,2025-09,Cirúrgico,31,44144.21,65,0
330450,Rio das Flores,2025-09,Clínico,46,50440.58,285,7
330450,Rio das Flores,2025-09,Obstétrico,7,5355.66,18,0
330450,Rio das Flores,2025-09,Pediátrico,12,15875.27,41,0
330450,Rio das Flores,2025-10,Cirúrgico,21,148470.09,49,0
